expansion,expansão,noun,Business expansion.,Expansão de negócio.,,,
to expand,expandir,verb-irregular,I expand.,Eu expando.,expando|expandes|expande|expandimos|expandis|expandem,expandi|expandiste|expandiu|expandimos|expandistes|expandiram,expandia|expandias|expandia|expandíamos|expandíeis|expandiam,expandirei|expandirás|expandirá|expandiremos|expandireis|expandirão
increase,aumento,noun,Price increase.,Aumento de preço.,,,
to increase,aumentar,verb-regular,Prices increase.,Os preços aumentam.,aumento|aumentas|aumenta|aumentamos|aumentais|aumentam,aumentei|aumentaste|aumentou|aumentamos|aumentastes|aumentaram,aumentava|aumentavas|aumentava|aumentávamos|aumentáveis|aumentavam,aumentarei|aumentarás|aumentará|aumentaremos|aumentareis|aumentarão
decrease,diminuição,noun,Price decrease.,Diminuição de preço.,,,
to decrease,diminuir,verb-irregular,Prices decrease.,Os preços diminuem.,diminuo|diminuis|diminui|diminuímos|diminuís|diminuem,diminuí|diminuíste|diminuiu|diminuímos|diminuístes|diminuíram,diminuía|diminuías|diminuía|diminuíamos|diminuíeis|diminuíam,diminuirei|diminuirás|diminuirá|diminuiremos|diminuireis|diminuirão
reduction,redução,noun,Cost reduction.,Redução de custos.,,,
to reduce,reduzir,verb-irregular,I reduce costs.,Eu reduzo custos.,reduzo|reduzes|reduz|reduzimos|reduzis|reduzem,reduzi|reduziste|reduziu|reduzimos|reduzistes|reduziram,reduzia|reduzias|reduzia|reduzíamos|reduzíeis|reduziam,reduzirei|reduzirás|reduzirá|reduziremos|reduzireis|reduzirão
decline,declínio,noun,Economic decline.,Declínio económico.,,,
to decline,declinar,verb-regular,Sales decline.,As vendas declinam.,declino|declinas|declina|declinamos|declinais|declinam,declinei|declinaste|declinou|declinamos|declinastes|declinaram,declinava|declinavas|declinava|declinávamos|declináveis|declinavam,declinarei|declinarás|declinará|declinaremos|declinareis|declinarão
fall,queda,noun,Stock market fall.,Queda do mercado de ações.,,,
to fall,cair,verb-irregular,Prices fall.,Os preços caem.,caio|cais|cai|caímos|caís|caem,caí|caíste|caiu|caímos|caístes|caíram,caía|caías|caía|caíamos|caíeis|caíam,cairei|cairás|cairá|cairemos|caireis|cairão
rise,subida,noun,Price rise.,Subida de preço.,,,
to rise,subir,verb-irregular,Prices rise.,Os preços sobem.,subo|sobes|sobe|subimos|subis|sobem,subi|subiste|subiu|subimos|subistes|subiram,subia|subias|subia|subíamos|subíeis|subiam,subirei|subirás|subirá|subiremos|subireis|subirão
boom,expansão,noun,Economic boom.,Expansão económica.,,,
bust,colapso,noun,Economic bust.,Colapso económico.,,,
crisis,crise,noun,Financial crisis.,Crise financeira.,,,
recession,recessão,noun,Economic recession.,Recessão económica.,,,
depression,depressão,noun,Great depression.,Grande depressão.,,,
recovery,recuperação,noun,Economic recovery.,Recuperação económica.,,,
to recover,recuperar,verb-regular,The economy recovers.,A economia recupera.,recupero|recuperas|recupera|recuperamos|recuperais|recuperam,recuperei|recuperaste|recuperou|recuperamos|recuperastes|recuperaram,recuperava|recuperavas|recuperava|recuperávamos|recuperáveis|recuperavam,recuperarei|recuperarás|recuperará|recuperaremos|recuperareis|recuperarão
prosperity,prosperidade,noun,Economic prosperity.,Prosperidade económica.,,,
to prosper,prosperar,verb-regular,Countries prosper.,Os países prosperam.,prospero|prosperas|prospera|prosperamos|prosperais|prosperam,prosperei|prosperaste|prosperou|prosperamos|prosperastes|prosperaram,prosperava|prosperavas|prosperava|prosperávamos|prosperáveis|prosperavam,prosperarei|prosperarás|prosperará|prosperaremos|prosperareis|prosperarão
wealth,riqueza,noun,National wealth.,Riqueza nacional.,,,
wealthy,rico,adjective,Wealthy person.,Pessoa rica.,,,
poverty,pobreza,noun,Extreme poverty.,Pobreza extrema.,,,
poor,pobre,adjective,Poor family.,Família pobre.,,,
inequality,desigualdade,noun,Social inequality.,Desigualdade social.,,,
equality,igualdade,noun,Gender equality.,Igualdade de género.,,,
equal,igual,adjective,Equal rights.,Direitos iguais.,,,
unequal,desigual,adjective,Unequal treatment.,Tratamento desigual.,,,
fair,justo,adjective,Fair decision.,Decisão justa.,,,
unfair,injusto,adjective,Unfair decision.,Decisão injusta.,,,
justice,justiça,noun,Social justice.,Justiça social.,,,
injustice,injustiça,noun,Great injustice.,Grande injustiça.,,,
right,direito,noun,Human right.,Direito humano.,,,
wrong,errado,noun,Right and wrong.,Certo e errado.,,,
good,bem,noun,Common good.,Bem comum.,,,
evil,mal,noun,Fight evil.,Combater o mal.,,,
moral,moral,adjective,Moral values.,Valores morais.,,,
immoral,imoral,adjective,Immoral behavior.,Comportamento imoral.,,,
ethics,ética,noun,Medical ethics.,Ética médica.,,,
ethical,ético,adjective,Ethical decision.,Decisão ética.,,,
unethical,antiético,adjective,Unethical practice.,Prática antiética.,,,
virtue,virtude,noun,Moral virtue.,Virtude moral.,,,
vice,vício,noun,Terrible vice.,Vício terrível.,,,
sin,pecado,noun,Mortal sin.,Pecado mortal.,,,
to sin,pecar,verb-regular,I sin.,Eu peco.,peco|pecas|peca|pecamos|pecais|pecam,pequei|pecaste|pecou|pecamos|pecastes|pecaram,pecava|pecavas|pecava|pecávamos|pecáveis|pecavam,pecarei|pecarás|pecará|pecaremos|pecareis|pecarão
sinner,pecador,noun,Repentant sinner.,Pecador arrependido.,,,
saint,santo,noun,Catholic saint.,Santo católico.,,,
holy,sagrado,adjective,Holy place.,Lugar sagrado.,,,
sacred,sagrado,adjective,Sacred text.,Texto sagrado.,,,
divine,divino,adjective,Divine intervention.,Intervenção divina.,,,
spiritual,espiritual,adjective,Spiritual journey.,Jornada espiritual.,,,
religious,religioso,adjective,Religious belief.,Crença religiosa.,,,
secular,secular,adjective,Secular society.,Sociedade secular.,,,
atheist,ateu,noun,Confirmed atheist.,Ateu confirmado.,,,
believer,crente,noun,True believer.,Verdadeiro crente.,,,
worship,adoração,noun,Place of worship.,Local de adoração.,,,
to worship,adorar,verb-regular,I worship.,Eu adoro.,adoro|adoras|adora|adoramos|adorais|adoram,adorei|adoraste|adorou|adoramos|adorastes|adoraram,adorava|adoravas|adorava|adorávamos|adoráveis|adoravam,adorarei|adorarás|adorará|adoraremos|adorareis|adorarão
ritual,ritual,noun,Religious ritual.,Ritual religioso.,,,
ceremony,cerimónia,noun,Wedding ceremony.,Cerimónia de casamento.,,,
rite,rito,noun,Initiation rite.,Rito de iniciação.,,,
tradition,tradição,noun,Family tradition.,Tradição familiar.,,,
traditional,tradicional,adjective,Traditional costume.,Traje tradicional.,,,
modern,moderno,adjective,Modern technology.,Tecnologia moderna.,,,
ancient,antigo,adjective,Ancient civilization.,Civilização antiga.,,,
medieval,medieval,adjective,Medieval castle.,Castelo medieval.,,,
classical,clássico,adjective,Classical music.,Música clássica.,,,
contemporary,contemporâneo,adjective,Contemporary art.,Arte contemporânea.,,,
current,atual,adjective,Current situation.,Situação atual.,,,
recent,recente,adjective,Recent event.,Evento recente.,,,
past,passado,adjective,Past experience.,Experiência passada.,,,
present,presente,adjective,Present moment.,Momento presente.,,,
future,futuro,adjective,Future plans.,Planos futuros.,,,
forever,para sempre,adverb,Love forever.,Amar para sempre.,,,
eternal,eterno,adjective,Eternal life.,Vida eterna.,,,
temporary,temporário,adjective,Temporary solution.,Solução temporária.,,,
brief,breve,adjective,Brief visit.,Visita breve.,,,
short,curto,adjective,Short time.,Tempo curto.,,,
long,longo,adjective,Long time.,Longo tempo.,,,
duration,duração,noun,Event duration.,Duração do evento.,,,
period,período,noun,Time period.,Período de tempo.,,,
interval,intervalo,noun,Short interval.,Intervalo curto.,,,
pause,pausa,noun,Coffee pause.,Pausa para café.,,,
to pause,pausar,verb-regular,I pause.,Eu pauso.,pauso|pausas|pausa|pausamos|pausais|pausam,pausei|pausaste|pausou|pausamos|pausastes|pausaram,pausava|pausavas|pausava|pausávamos|pausáveis|pausavam,pausarei|pausarás|pausará|pausaremos|pausareis|pausarão
break,pausa,noun,Take a break.,Fazer uma pausa.,,,
to break,partir,verb-irregular,I break.,Eu parto.,parto|partes|parte|partimos|partis|partem,parti|partiste|partiu|partimos|partistes|partiram,partia|partias|partia|partíamos|partíeis|partiam,partirei|partirás|partirá|partiremos|partireis|partirão
rest,descanso,noun,Need rest.,Precisar de descanso.,,,
to rest,descansar,verb-regular,I rest.,Eu descanso.,descanso|descansas|descansa|descansamos|descansais|descansam,descansei|descansaste|descansou|descansamos|descansastes|descansaram,descansava|descansavas|descansava|descansávamos|descansáveis|descansavam,descansarei|descansarás|descansará|descansaremos|descansareis|descansarão
vacation,férias,noun,Summer vacation.,Férias de verão.,,,
holiday,feriado,noun,National holiday.,Feriado nacional.,,,
weekend,fim de semana,noun,Happy weekend.,Bom fim de semana.,,,
weekday,dia de semana,noun,Working weekday.,Dia de semana de trabalho.,,,
weather,tempo,noun,The weather is nice.,O tempo está bom.,,,
rain,chuva,noun,Heavy rain today.,Chuva forte hoje.,,,
sun,sol,noun,The sun is shining.,O sol está a brilhar.,,,
wind,vento,noun,Strong wind blowing.,Vento forte a soprar.,,,
cloud,nuvem,noun,Dark clouds appear.,Nuvens escuras aparecem.,,,
storm,tempestade,noun,Terrible storm coming.,Tempestade terrível a chegar.,,,
snow,neve,noun,White snow falls.,Neve branca cai.,,,
fog,nevoeiro,noun,Dense fog outside.,Nevoeiro denso lá fora.,,,
temperature,temperatura,noun,High temperature today.,Temperatura alta hoje.,,,
hot,quente,adjective,Very hot day.,Dia muito quente.,,,
cold,frio,adjective,Cold winter night.,Noite fria de inverno.,,,
warm,morno,adjective,Warm water please.,Água morna por favor.,,,
cool,fresco,adjective,Cool evening breeze.,Brisa fresca da noite.,,,
humid,húmido,adjective,Humid tropical climate.,Clima tropical húmido.,,,
dry,seco,adjective,Dry desert region.,Região desértica seca.,,,
mountain,montanha,noun,High mountain peak.,Pico alto da montanha.,,,
river,rio,noun,Long river flows.,Rio longo flui.,,,
sea,mar,noun,Blue sea waves.,Ondas azuis do mar.,,,
ocean,oceano,noun,Atlantic ocean view.,Vista do oceano Atlântico.,,,
lake,lago,noun,Peaceful lake water.,Água tranquila do lago.,,,
forest,floresta,noun,Dense green forest.,Floresta verde densa.,,,
tree,árvore,noun,Tall old tree.,Árvore velha alta.,,,
flower,flor,noun,Beautiful red flower.,Flor vermelha bonita.,,,
plant,planta,noun,Green house plant.,Planta verde de casa.,,,
grass,relva,noun,Fresh green grass.,Relva verde fresca.,,,
stone,pedra,noun,Heavy grey stone.,Pedra cinzenta pesada.,,,
rock,rocha,noun,Solid rock formation.,Formação rochosa sólida.,,,
sand,areia,noun,Golden beach sand.,Areia dourada da praia.,,,
beach,praia,noun,Beautiful sandy beach.,Praia arenosa bonita.,,,
island,ilha,noun,Small tropical island.,Ilha tropical pequena.,,,
valley,vale,noun,Deep green valley.,Vale verde profundo.,,,
hill,colina,noun,Gentle rolling hill.,Colina suave ondulante.,,,
field,campo,noun,Open wheat field.,Campo aberto de trigo.,,,
garden,jardim,noun,Lovely flower garden.,Jardim encantador de flores.,,,
park,parque,noun,Large city park.,Parque grande da cidade.,,,
bridge,ponte,noun,Long stone bridge.,Ponte longa de pedra.,,,
road,estrada,noun,Narrow country road.,Estrada estreita do campo.,,,
path,caminho,noun,Rocky mountain path.,Caminho rochoso da montanha.,,,
street,rua,noun,Busy commercial street.,Rua comercial movimentada.,,,
square,praça,noun,Historic town square.,Praça histórica da cidade.,,,
building,edifício,noun,Tall modern building.,Edifício moderno alto.,,,
tower,torre,noun,Ancient stone tower.,Torre antiga de pedra.,,,
wall,parede,noun,White painted wall.,Parede pintada de branco.,,,
door,porta,noun,Heavy wooden door.,Porta pesada de madeira.,,,
window,janela,noun,Large glass window.,Janela grande de vidro.,,,
roof,telhado,noun,Red tile roof.,Telhado vermelho de telha.,,,
floor,chão,noun,Clean marble floor.,Chão limpo de mármore.,,,
ceiling,teto,noun,High decorated ceiling.,Teto alto decorado.,,,
stairs,escadas,noun,Steep wooden stairs.,Escadas íngremes de madeira.,,,
room,quarto,noun,Spacious bright room.,Quarto espaçoso e luminoso.,,,
kitchen,cozinha,noun,Modern equipped kitchen.,Cozinha moderna equipada.,,,
bathroom,casa de banho,noun,Clean private bathroom.,Casa de banho privada limpa.,,,
bedroom,quarto de dormir,noun,Comfortable master bedroom.,Quarto de dormir principal confortável.,,,
living room,sala de estar,noun,Cozy living room.,Sala de estar acolhedora.,,,
happy,feliz,adjective,Very happy person.,Pessoa muito feliz.,,,
sad,triste,adjective,She feels sad.,Ela sente-se triste.,,,
angry,zangado,adjective,He is angry.,Ele está zangado.,,,
tired,cansado,adjective,I am tired.,Estou cansado.,,,
excited,entusiasmado,adjective,Children are excited.,As crianças estão entusiasmadas.,,,
worried,preocupado,adjective,Parents are worried.,Os pais estão preocupados.,,,
afraid,assustado,adjective,Dog is afraid.,O cão está assustado.,,,
surprised,surpreendido,adjective,She was surprised.,Ela ficou surpreendida.,,,
nervous,nervoso,adjective,He feels nervous.,Ele sente-se nervoso.,,,
calm,calmo,adjective,Stay calm please.,Mantém-te calmo por favor.,,,
proud,orgulhoso,adjective,Father is proud.,O pai está orgulhoso.,,,
lonely,solitário,adjective,She feels lonely.,Ela sente-se solitária.,,,
confused,confuso,adjective,Students are confused.,Os alunos estão confusos.,,,
disappointed,desiludido,adjective,He is disappointed.,Ele está desiludido.,,,
grateful,agradecido,adjective,I am grateful.,Estou agradecido.,,,
jealous,ciumento,adjective,She is jealous.,Ela está ciumenta.,,,
embarrassed,envergonhado,adjective,He feels embarrassed.,Ele sente-se envergonhado.,,,
bored,aborrecido,adjective,Children are bored.,As crianças estão aborrecidas.,,,
curious,curioso,adjective,Cat is curious.,O gato é curioso.,,,
to walk,andar,verb-regular,I walk daily.,Eu ando diariamente.,ando|andas|anda|andamos|andais|andam,andei|andaste|andou|andamos|andastes|andaram,andava|andavas|andava|andávamos|andáveis|andavam,andarei|andarás|andará|andaremos|andareis|andarão
to run,correr,verb-regular,They run fast.,Eles correm rápido.,corro|corres|corre|corremos|correis|correm,corri|correste|correu|corremos|correstes|correram,corria|corrias|corria|corríamos|corríeis|corriam,correrei|correrás|correrá|correremos|correreis|correrão
to jump,saltar,verb-regular,Kids jump high.,As crianças saltam alto.,salto|saltas|salta|saltamos|saltais|saltam,saltei|saltaste|saltou|saltamos|saltastes|saltaram,saltava|saltavas|saltava|saltávamos|saltáveis|saltavam,saltarei|saltarás|saltará|saltaremos|saltareis|saltarão
to swim,nadar,verb-regular,She swims well.,Ela nada bem.,nado|nadas|nada|nadamos|nadais|nadam,nadei|nadaste|nadou|nadamos|nadastes|nadaram,nadava|nadavas|nadava|nadávamos|nadáveis|nadavam,nadarei|nadarás|nadará|nadaremos|nadareis|nadarão
to fly,voar,verb-regular,Birds fly high.,Os pássaros voam alto.,voo|voas|voa|voamos|voais|voam,voei|voaste|voou|voamos|voastes|voaram,voava|voavas|voava|voávamos|voáveis|voavam,voarei|voarás|voará|voaremos|voareis|voarão
to climb,subir,verb-regular,He climbs mountains.,Ele sobe montanhas.,subo|sobes|sobe|subimos|subis|sobem,subi|subiste|subiu|subimos|subistes|subiram,subia|subias|subia|subíamos|subíeis|subiam,subirei|subirás|subirá|subiremos|subireis|subirão
to fall,cair,verb-irregular,Don't fall down.,Não caias.,caio|cais|cai|caímos|caís|caem,caí|caíste|caiu|caímos|caístes|caíram,caía|caías|caía|caíamos|caíeis|caíam,cairei|cairás|cairá|cairemos|caireis|cairão
to dance,dançar,verb-regular,We dance together.,Nós dançamos juntos.,danço|danças|dança|dançamos|dançais|dançam,dancei|dançaste|dançou|dançamos|dançastes|dançaram,dançava|dançavas|dançava|dançávamos|dançáveis|dançavam,dançarei|dançarás|dançará|dançaremos|dançareis|dançarão
to sing,cantar,verb-regular,She sings beautifully.,Ela canta lindamente.,canto|cantas|canta|cantamos|cantais|cantam,cantei|cantaste|cantou|cantamos|cantastes|cantaram,cantava|cantavas|cantava|cantávamos|cantáveis|cantavam,cantarei|cantarás|cantará|cantaremos|cantareis|cantarão
to play,jogar,verb-regular,Children play games.,As crianças jogam jogos.,jogo|jogas|joga|jogamos|jogais|jogam,joguei|jogaste|jogou|jogamos|jogastes|jogaram,jogava|jogavas|jogava|jogávamos|jogáveis|jogavam,jogarei|jogarás|jogará|jogaremos|jogareis|jogarão
to laugh,rir,verb-irregular,They laugh loudly.,Eles riem alto.,rio|ris|ri|rimos|rides|riem,ri|riste|riu|rimos|ristes|riram,ria|rias|ria|ríamos|ríeis|riam,rirei|rirás|rirá|riremos|rireis|rirão
to cry,chorar,verb-regular,Baby cries often.,O bebé chora frequentemente.,choro|choras|chora|choramos|chorais|choram,chorei|choraste|chorou|choramos|chorastes|choraram,chorava|choravas|chorava|chorávamos|choráveis|choravam,chorarei|chorarás|chorará|choraremos|chorareis|chorarão
to smile,sorrir,verb-irregular,She smiles always.,Ela sorri sempre.,sorrio|sorris|sorri|sorrimos|sorrides|sorriem,sorri|sorriste|sorriu|sorrimos|sorristes|sorriram,sorria|sorrias|sorria|sorríamos|sorríeis|sorriam,sorrirei|sorrirás|sorrirá|sorriremos|sorrireis|sorrirão
to shout,gritar,verb-regular,Don't shout here.,Não grites aqui.,grito|gritas|grita|gritamos|gritais|gritam,gritei|gritaste|gritou|gritamos|gritastes|gritaram,gritava|gritavas|gritava|gritávamos|gritáveis|gritavam,gritarei|gritarás|gritará|gritaremos|gritareis|gritarão
to whisper,sussurrar,verb-regular,He whispers quietly.,Ele sussurra baixinho.,sussurro|sussurras|sussurra|sussurramos|sussurrais|sussurram,sussurrei|sussurraste|sussurrou|sussurramos|sussurrastes|sussurraram,sussurrava|sussurravas|sussurrava|sussurrávamos|sussurráveis|sussurravam,sussurrarei|sussurrarás|sussurrará|sussurraremos|sussurrareis|sussurrarão
to touch,tocar,verb-regular,Don't touch that.,Não toques nisso.,toco|tocas|toca|tocamos|tocais|tocam,toquei|tocaste|tocou|tocamos|tocastes|tocaram,tocava|tocavas|tocava|tocávamos|tocáveis|tocavam,tocarei|tocarás|tocará|tocaremos|tocareis|tocarão
to hold,segurar,verb-regular,Hold my hand.,Segura a minha mão.,seguro|seguras|segura|seguramos|segurais|seguram,segurei|seguraste|segurou|segurámos|segurastes|seguraram,segurava|seguravas|segurava|segurávamos|seguráveis|seguravam,segurarei|segurarás|segurará|seguraremos|segurareis|segurarão
to push,empurrar,verb-regular,Push the door.,Empurra a porta.,empurro|empurras|empurra|empurramos|empurrais|empurram,empurrei|empurraste|empurrou|empurramos|empurrastes|empurraram,empurrava|empurravas|empurrava|empurrávamos|empurráveis|empurravam,empurrarei|empurrarás|empurrará|empurraremos|empurrareis|empurrarão
to pull,puxar,verb-regular,Pull the rope.,Puxa a corda.,puxo|puxas|puxa|puxamos|puxais|puxam,puxei|puxaste|puxou|puxamos|puxastes|puxaram,puxava|puxavas|puxava|puxávamos|puxáveis|puxavam,puxarei|puxarás|puxará|puxaremos|puxareis|puxarão
to throw,atirar,verb-regular,Throw the ball.,Atira a bola.,atiro|atiras|atira|atiramos|atirais|atiram,atirei|atiraste|atirou|atiramos|atirastes|atiraram,atirava|atiravas|atirava|atirávamos|atiráveis,atiravam|atirarei|atirarás|atirará|atiraremos|atirareis|atirarão
to catch,apanhar,verb-regular,Catch the fish.,Apanha o peixe.,apanho|apanhas|apanha|apanhamos|apanhais|apanham,apanhei|apanhaste|apanhou|apanhamos|apanhastes|apanharam,apanhava|apanhavas|apanhava|apanhávamos|apanháveis|apanhavam,apanharei|apanharás|apanhará|apanharemos|apanhareis|apanharão
to kick,pontapear,verb-regular,Kick the ball.,Pontapeia a bola.,pontapeio|pontapeias|pontapeia|pontapeamos|pontapeais|pontapeiam,pontapeei|pontapeaste|pontapeou|pontapeamos|pontapeastes|pontapearam,pontapeava|pontapeavas|pontapeava|pontapeávamos|pontapeáveis|pontapeavam,pontapearei|pontapearás|pontapeará|pontapearemos|pontapeareis|pontapearão
to hit,bater,verb-regular,Don't hit people.,Não batas nas pessoas.,bato|bates|bate|batemos|bateis|batem,bati|bateste|bateu|batemos|batestes|bateram,batia|batias|batia|batíamos|batíeis|batiam,baterei|baterás|baterá|bateremos|batereis|baterão
to break,partir,verb-irregular,Don't break it.,Não o partas.,parto|partes|parte|partimos|partis|partem,parti|partiste|partiu|partimos|partistes|partiram,partia|partias|partia|partíamos|partíeis|partiam,partirei|partirás|partirá|partiremos|partireis|partirão
to fix,arranjar,verb-regular,Can you fix this?,Podes arranjar isto?,arranjo|arranjas|arranja|arranjamos|arranjais|arranjam,arranjei|arranjaste|arranjou|arranjamos|arranjas|arranjaram,arranjava|arranjavas|arranjava|arranjávamos|arranjáveis|arranjavam,arranjarei|arranjarás|arranjará|arranjaremos|arranjareis|arranjarão
to build,construir,verb-irregular,They build houses.,Eles constroem casas.,construo|constróis|constrói|construímos|construís|constroem,construí|construíste|construiu|construímos|construístes|construíram,construía|construías|construía|construíamos|construíeis|construíam,construirei|construirás|construirá|construiremos|construireis|construirão
to destroy,destruir,verb-irregular,War destroys cities.,A guerra destrói cidades.,destruo|destróis|destrói|destruímos|destruís|destroem,destruí|destruíste|destruiu|destruímos|destruístes|destruíram,destruía|destruías|destruía|destruíamos|destruíeis|destruíam,destruirei|destruirás|destruirá|destruiremos|destruireis|destruirão
to create,criar,verb-regular,Artists create art.,Os artistas criam arte.,crio|crias|cria|criamos|criais|criam,criei|criaste|criou|criamos|criastes|criaram,criava|criavas|criava|criávamos|criáveis|criavam,criarei|criarás|criará|criaremos|criareis|criarão
to draw,desenhar,verb-regular,She draws well.,Ela desenha bem.,desenho|desenhas|desenha|desenhamos|desenhais|desenham,desenhei|desenhaste|desenhou|desenhamos|desenhastes|desenharam,desenhava|desenhavas|desenhava|desenhávamos|desenhávies|desenhavam,desenharei|desenharás|desenhará|desenharemos|desenhareis|desenharão
to paint,pintar,verb-regular,He paints houses.,Ele pinta casas.,pinto|pintas|pinta|pintamos|pintais|pintam,pintei|pintaste|pintou|pintamos|pintastes|pintaram,pintava|pintavas|pintava|pintávamos|pintáveis|pintavam,pintarei|pintarás|pintará|pintaremos|pintareis|pintarão
to write,escrever,verb-regular,I write letters.,Eu escrevo cartas.,escrevo|escreves|escreve|escrevemos|escreveis|escrevem,escrevi|escreveste|escreveu|escrevemos|escrevestes|escreveram,escrevia|escrevias|escrevia|escrevíamos|escrevíeis|escreviam,escreverei|escreverás|escreverá|escreveremos|escrevereis|escreverão
to read,ler,verb-irregular,She reads books.,Ela lê livros.,leio|lês|lê|lemos|ledes|leem,li|leste|leu|lemos|lestes|leram,lia|lias|lia|líamos|líeis|liam,lerei|lerás|lerá|leremos|lereis|lerão
to listen,ouvir,verb-irregular,Listen to me.,Ouve-me.,ouço|ouves|ouve|ouvimos|ouvis|ouvem,ouvi|ouviste|ouviu|ouvimos|ouvistes|ouviram,ouvia|ouvias|ouvia|ouvíamos|ouvíeis|ouviam,ouvirei|ouvirás|ouvirá|ouviremos|ouvireis|ouvirão
to watch,ver,verb-irregular,Watch the movie.,Vê o filme.,vejo|vês|vê|vemos|vedes|veem,vi|viste|viu|vimos|vistes|viram,via|vias|via|víamos|víeis|viam,verei|verás|verá|veremos|vereis|verão
to look,olhar,verb-regular,Look at this.,Olha para isto.,olho|olhas|olha|olhamos|olhais|olham,olhei|olhaste|olhou|olhamos|olhastes|olharam,olhava|olhavas|olhava|olhávamos|olháveis|olhavam,olharei|olharás|olhará|olharemos|olhareis|olharão
to see,ver,verb-irregular,I see you.,Eu vejo-te.,vejo|vês|vê|vemos|vedes|veem,vi|viste|viu|vimos|vistes|viram,via|vias|via|víamos|víeis|viam,verei|verás|verá|veremos|vereis|verão
to hear,ouvir,verb-irregular,I hear music.,Eu ouço música.,ouço|ouves|ouve|ouvimos|ouvis|ouvem,ouvi|ouviste|ouviu|ouvimos|ouvistes|ouviram,ouvia|ouvias|ouvia|ouvíamos|ouvíeis|ouviam,ouvirei|ouvirás|ouvirá|ouviremos|ouvireis|ouvirão
to smell,cheirar,verb-regular,Smell the flowers.,Cheira as flores.,cheiro|cheiras|cheira|cheiramos|cheirais|cheiram,cheirei|cheiraste|cheirou|cheiramos|cheirastes|cheiraram,cheirava|cheiravas|cheirava|cheirávamos|cheiráveis|cheiravam,cheirarei|cheirarás|cheirará|cheiraremos|cheirareis|cheirarão
to taste,provar,verb-regular,Taste this food.,Prova esta comida.,provo|provas|prova|provamos|provais|provam,provei|provaste|provou|provamos|provastes|provaram,provava|provavas|provava|provávamos|prováveis|provavam,provarei|provarás|provará|provaremos|provareis|provarão
to feel,sentir,verb-irregular,I feel cold.,Eu sinto frio.,sinto|sentes|sente|sentimos|sentis|sentem,senti|sentiste|sentiu|sentimos|sentistes|sentiram,sentia|sentias|sentia|sentíamos|sentíeis|sentiam,sentirei|sentirás|sentirá|sentiremos|sentireis|sentirão
computer,computador,noun,My computer works.,O meu computador funciona.,,,
keyboard,teclado,noun,Wireless keyboard here.,Teclado sem fios aqui.,,,
mouse,rato,noun,Computer mouse broken.,Rato do computador partido.,,,
screen,ecrã,noun,Large screen display.,Ecrã grande de visualização.,,,
printer,impressora,noun,Office printer jammed.,Impressora do escritório encravada.,,,
software,software,noun,New software version.,Nova versão de software.,,,
hardware,hardware,noun,Computer hardware upgrade.,Atualização de hardware do computador.,,,
network,rede,noun,Wireless network available.,Rede sem fios disponível.,,,
internet,internet,noun,Fast internet connection.,Ligação rápida à internet.,,,
website,sítio web,noun,Useful website design.,Design útil do sítio web.,,,
email,email,noun,Send me email.,Envia-me um email.,,,
password,palavra-passe,noun,Strong password required.,Palavra-passe forte necessária.,,,
username,nome de utilizador,noun,Unique username needed.,Nome de utilizador único necessário.,,,
download,transferência,noun,Quick file download.,Transferência rápida de ficheiro.,,,
upload,carregamento,noun,Photo upload complete.,Carregamento de foto concluído.,,,
file,ficheiro,noun,Important file saved.,Ficheiro importante guardado.,,,
folder,pasta,noun,New folder created.,Nova pasta criada.,,,
document,documento,noun,Official document signed.,Documento oficial assinado.,,,
page,página,noun,First page blank.,Primeira página em branco.,,,
link,ligação,noun,Broken link found.,Ligação partida encontrada.,,,
click,clique,noun,Single click enough.,Um clique é suficiente.,,,
button,botão,noun,Red button pressed.,Botão vermelho premido.,,,
menu,menu,noun,Drop-down menu open.,Menu pendente aberto.,,,
icon,ícone,noun,Desktop icon missing.,Ícone do ambiente de trabalho em falta.,,,
science,ciência,noun,Modern science advances.,A ciência moderna avança.,,,
mathematics,matemática,noun,Advanced mathematics course.,Curso avançado de matemática.,,,
physics,física,noun,Quantum physics theory.,Teoria de física quântica.,,,
chemistry,química,noun,Organic chemistry lab.,Laboratório de química orgânica.,,,
biology,biologia,noun,Marine biology study.,Estudo de biologia marinha.,,,
history,história,noun,European history lesson.,Lição de história europeia.,,,
geography,geografia,noun,World geography map.,Mapa de geografia mundial.,,,
literature,literatura,noun,Portuguese literature class.,Aula de literatura portuguesa.,,,
language,língua,noun,Foreign language learning.,Aprendizagem de língua estrangeira.,,,
grammar,gramática,noun,English grammar rules.,Regras de gramática inglesa.,,,
vocabulary,vocabulário,noun,Rich vocabulary needed.,Vocabulário rico necessário.,,,
pronunciation,pronúncia,noun,Correct pronunciation important.,Pronúncia correta importante.,,,
lesson,lição,noun,First lesson starts.,A primeira lição começa.,,,
homework,trabalho de casa,noun,Difficult homework assignment.,Trabalho de casa difícil.,,,
exam,exame,noun,Final exam approaching.,Exame final a aproximar-se.,,,
test,teste,noun,Weekly test tomorrow.,Teste semanal amanhã.,,,
grade,nota,noun,Good grade received.,Boa nota recebida.,,,
class,aula,noun,Boring class today.,Aula chata hoje.,,,
course,curso,noun,Online course available.,Curso online disponível.,,,
subject,disciplina,noun,Favorite subject chosen.,Disciplina favorita escolhida.,,,
teacher,professor,noun,Experienced teacher hired.,Professor experiente contratado.,,,
